sample_id,tr_id,T,target_stop_id,target_time_begin,cur_dev_s,target_delay_s,target_class
9000006_1767718500,9000006,2026-01-06 16:55:00,9600069,2026-01-06 17:05:43.517831573,-62.0,12.0,ontime
9000006_1767719100,9000006,2026-01-06 17:05:00,9600420,2026-01-06 17:15:43.517831573,299.0,-87.0,early
9000006_1767719400,9000006,2026-01-06 17:10:00,9600424,2026-01-06 17:20:43.517831573,12.0,-108.0,early
9000006_1767719700,9000006,2026-01-06 17:15:00,9600446,2026-01-06 17:25:43.517831573,12.0,35.0,ontime
9000006_1767720000,9000006,2026-01-06 17:20:00,9600425,2026-01-06 17:30:43.517831573,-151.0,45.0,ontime
9000006_1767720300,9000006,2026-01-06 17:25:00,9600409,2026-01-06 17:35:43.517831573,1.0,104.0,ontime
9000006_1767720600,9000006,2026-01-06 17:30:00,9600429,2026-01-06 17:42:43.517831573,47.0,0.0,ontime
9000006_1767720900,9000006,2026-01-06 17:35:00,9600448,2026-01-06 17:46:43.517831573,55.0,-90.0,early
9000006_1767721200,9000006,2026-01-06 17:40:00,9600422,2026-01-06 17:50:43.517831573,23.0,-76.0,early
9000006_1767721500,9000006,2026-01-06 17:45:00,9600416,2026-01-06 17:55:43.517831573,-39.0,-136.0,early
9000006_1767721800,9000006,2026-01-06 17:50:00,9600439,2026-01-06 18:00:43.517831573,-151.0,-94.0,early
9000006_1767722100,9000006,2026-01-06 17:55:00,9600445,2026-01-06 18:06:43.517831573,-85.0,-129.0,early
9000006_1767722400,9000006,2026-01-06 18:00:00,9600428,2026-01-06 18:11:43.517831573,17.0,-21.0,ontime
9000006_1767722700,9000006,2026-01-06 18:05:00,9600435,2026-01-06 18:15:43.517831573,-138.0,12.0,ontime
9000007_1767666000,9000007,2026-01-06 02:20:00,9700014,2026-01-06 02:30:23.905993803,0.0,-53.0,ontime
9000007_1767666300,9000007,2026-01-06 02:25:00,9700019,2026-01-06 02:35:23.905993803,0.0,-50.0,ontime
9000007_1767666600,9000007,2026-01-06 02:30:00,9700028,2026-01-06 02:41:23.905993803,0.0,-126.0,early
9000007_1767666900,9000007,2026-01-06 02:35:00,9700037,2026-01-06 02:45:23.905993803,-59.0,-84.0,early
9000007_1767667200,9000007,2026-01-06 02:40:00,9700508,2026-01-06 02:50:23.905993803,-35.0,14.0,ontime
9000007_1767667500,9000007,2026-01-06 02:45:00,9700524,2026-01-06 02:56:23.905993803,-151.0,46.0,ontime
9000007_1767667800,9000007,2026-01-06 02:50:00,9700527,2026-01-06 03:00:23.905993803,-4.0,-19.0,ontime
9000007_1767668100,9000007,2026-01-06 02:55:00,9700514,2026-01-06 03:05:23.905993803,44.0,-88.0,early
9000007_1767668400,9000007,2026-01-06 03:00:00,9700518,2026-01-06 03:10:23.905993803,10.0,17.0,ontime
9000007_1767668700,9000007,2026-01-06 03:05:00,9700356,2026-01-06 03:16:23.905993803,-22.0,-93.0,early
9000007_1767669000,9000007,2026-01-06 03:10:00,9700359,2026-01-06 03:21:23.905993803,54.0,-55.0,ontime
9000007_1767669300,9000007,2026-01-06 03:15:00,9700363,2026-01-06 03:25:23.905993803,-47.0,-24.0,ontime
9000007_1767669600,9000007,2026-01-06 03:20:00,9700025,2026-01-06 03:33:23.905993803,-74.0,-66.0,early
9000007_1767669900,9000007,2026-01-06 03:25:00,9700026,2026-01-06 03:35:23.905993803,-27.0,-39.0,ontime
9000007_1767670200,9000007,2026-01-06 03:30:00,9700169,2026-01-06 03:40:23.905993803,-36.0,23.0,ontime
9000007_1767670500,9000007,2026-01-06 03:35:00,9700067,2026-01-06 03:45:23.905993803,-39.0,22.0,ontime
9000007_1767670800,9000007,2026-01-06 03:40:00,9700155,2026-01-06 03:50:23.905993803,59.0,73.0,ontime
9000007_1767671100,9000007,2026-01-06 03:45:00,9700090,2026-01-06 03:56:23.905993803,-19.0,71.0,ontime
9000007_1767671400,9000007,2026-01-06 03:50:00,9700153,2026-01-06 04:00:23.905993803,52.0,31.0,ontime
9000007_1767671700,9000007,2026-01-06 03:55:00,9700160,2026-01-06 04:06:23.905993803,65.0,13.0,ontime
9000007_1767672000,9000007,2026-01-06 04:00:00,9700170,2026-01-06 04:10:23.905993803,65.0,47.0,ontime
9000007_1767672300,9000007,2026-01-06 04:05:00,9700146,2026-01-06 04:17:23.905993803,-22.0,-12.0,ontime
9000007_1767672600,9000007,2026-01-06 04:10:00,9700130,2026-01-06 04:21:23.905993803,23.0,14.0,ontime
9000007_1767672900,9000007,2026-01-06 04:15:00,9700142,2026-01-06 04:25:23.905993803,20.0,8.0,ontime
9000007_1767673500,9000007,2026-01-06 04:25:00,9700003,2026-01-06 04:38:23.905993803,-7.0,-52.0,ontime
9000007_1767673800,9000007,2026-01-06 04:30:00,9700027,2026-01-06 04:41:23.905993803,-9.0,-106.0,early
9000007_1767674100,9000007,2026-01-06 04:35:00,9700099,2026-01-06 04:45:23.905993803,-9.0,0.0,ontime
9000007_1767674400,9000007,2026-01-06 04:40:00,9700050,2026-01-06 04:50:23.905993803,-5.0,-46.0,ontime
9000007_1767674700,9000007,2026-01-06 04:45:00,9700463,2026-01-06 04:56:23.905993803,-63.0,0.0,ontime
9000007_1767675000,9000007,2026-01-06 04:50:00,9700173,2026-01-06 05:00:23.905993803,-3.0,66.0,ontime
9000007_1767675300,9000007,2026-01-06 04:55:00,9700184,2026-01-06 05:05:23.905993803,-1.0,73.0,ontime
9000007_1767675600,9000007,2026-01-06 05:00:00,9700174,2026-01-06 05:10:23.905993803,31.0,83.0,ontime
9000007_1767675900,9000007,2026-01-06 05:05:00,9700372,2026-01-06 05:16:23.905993803,134.0,-1.0,ontime
9000007_1767676200,9000007,2026-01-06 05:10:00,9700189,2026-01-06 05:20:23.905993803,37.0,131.0,late
9000007_1767676500,9000007,2026-01-06 05:15:00,9700260,2026-01-06 05:25:23.905993803,41.0,65.0,ontime
9000007_1767676800,9000007,2026-01-06 05:20:00,9700396,2026-01-06 05:30:23.905993803,156.0,66.0,ontime
9000007_1767677100,9000007,2026-01-06 05:25:00,9700185,2026-01-06 05:35:23.905993803,59.0,145.0,late
9000007_1767681300,9000007,2026-01-06 06:35:00,9700106,2026-01-06 06:45:23.905993803,128.0,-39.0,ontime
9000007_1767681600,9000007,2026-01-06 06:40:00,9700315,2026-01-06 06:50:23.905993803,128.0,-57.0,ontime
9000007_1767681900,9000007,2026-01-06 06:45:00,9700490,2026-01-06 06:55:23.905993803,128.0,45.0,ontime
9000007_1767682200,9000007,2026-01-06 06:50:00,9700000,2026-01-06 07:00:23.905993803,-3.0,104.0,ontime
9000007_1767682500,9000007,2026-01-06 06:55:00,9700496,2026-01-06 07:05:23.905993803,48.0,100.0,ontime
9000007_1767682800,9000007,2026-01-06 07:00:00,9700195,2026-01-06 07:10:23.905993803,66.0,281.0,late
9000007_1767683100,9000007,2026-01-06 07:05:00,9700200,2026-01-06 07:15:23.905993803,25.0,209.0,late
9000007_1767683400,9000007,2026-01-06 07:10:00,9700271,2026-01-06 07:21:23.905993803,136.0,44.0,ontime
9000007_1767683700,9000007,2026-01-06 07:15:00,9700203,2026-01-06 07:25:23.905993803,173.0,152.0,late
9000007_1767684000,9000007,2026-01-06 07:20:00,9700262,2026-01-06 07:32:23.905993803,67.0,95.0,ontime
9000007_1767684300,9000007,2026-01-06 07:25:00,9700058,2026-01-06 07:36:23.905993803,85.0,93.0,ontime
9000007_1767684600,9000007,2026-01-06 07:30:00,9700199,2026-01-06 07:40:23.905993803,150.0,147.0,late
9000007_1767685200,9000007,2026-01-06 07:40:00,9700079,2026-01-06 07:54:23.905993803,137.0,-28.0,ontime
9000007_1767685500,9000007,2026-01-06 07:45:00,9700080,2026-01-06 07:55:23.905993803,111.0,-16.0,ontime
9000007_1767685800,9000007,2026-01-06 07:50:00,9700138,2026-01-06 08:00:23.905993803,111.0,-72.0,early
9000007_1767686100,9000007,2026-01-06 07:55:00,9700501,2026-01-06 08:06:23.905993803,-28.0,-69.0,early
9000007_1767686400,9000007,2026-01-06 08:00:00,9700471,2026-01-06 08:10:23.905993803,-103.0,5.0,ontime
9000007_1767686700,9000007,2026-01-06 08:05:00,9700144,2026-01-06 08:16:23.905993803,-20.0,92.0,ontime
9000007_1767687000,9000007,2026-01-06 08:10:00,9700167,2026-01-06 08:21:23.905993803,-9.0,103.0,ontime
9000007_1767687300,9000007,2026-01-06 08:15:00,9700272,2026-01-06 08:26:23.905993803,42.0,85.0,ontime
9000007_1767687600,9000007,2026-01-06 08:20:00,9700399,2026-01-06 08:30:23.905993803,180.0,69.0,ontime
9000007_1767687900,9000007,2026-01-06 08:25:00,9700147,2026-01-06 08:35:23.905993803,138.0,71.0,ontime
9000007_1767688200,9000007,2026-01-06 08:30:00,9700114,2026-01-06 08:41:23.905993803,34.0,46.0,ontime
9000007_1767688500,9000007,2026-01-06 08:35:00,9700041,2026-01-06 08:45:23.905993803,92.0,0.0,ontime
9000007_1767688800,9000007,2026-01-06 08:40:00,9700134,2026-01-06 08:50:23.905993803,108.0,242.0,late
9000007_1767689700,9000007,2026-01-06 08:55:00,9700051,2026-01-06 09:05:23.905993803,225.0,-54.0,ontime
9000007_1767690000,9000007,2026-01-06 09:00:00,9700101,2026-01-06 09:10:23.905993803,225.0,-62.0,early
9000007_1767690300,9000007,2026-01-06 09:05:00,9700382,2026-01-06 09:15:23.905993803,225.0,74.0,ontime
9000007_1767690600,9000007,2026-01-06 09:10:00,9700345,2026-01-06 09:20:23.905993803,-25.0,28.0,ontime
9000007_1767690900,9000007,2026-01-06 09:15:00,9700487,2026-01-06 09:25:23.905993803,35.0,93.0,ontime
9000007_1767691200,9000007,2026-01-06 09:20:00,9700341,2026-01-06 09:32:23.905993803,65.0,47.0,ontime
9000007_1767691500,9000007,2026-01-06 09:25:00,9700492,2026-01-06 09:36:23.905993803,94.0,53.0,ontime
9000007_1767691800,9000007,2026-01-06 09:30:00,9700330,2026-01-06 09:40:23.905993803,100.0,62.0,ontime
9000007_1767692100,9000007,2026-01-06 09:35:00,9700336,2026-01-06 09:45:23.905993803,95.0,-16.0,ontime
9000007_1767692400,9000007,2026-01-06 09:40:00,9700469,2026-01-06 09:50:23.905993803,42.0,74.0,ontime
9000007_1767692700,9000007,2026-01-06 09:45:00,9700339,2026-01-06 09:56:23.905993803,64.0,7.0,ontime
9000007_1767693000,9000007,2026-01-06 09:50:00,9700324,2026-01-06 10:01:23.905993803,157.0,87.0,ontime
9000007_1767693300,9000007,2026-01-06 09:55:00,9700001,2026-01-06 10:05:23.905993803,48.0,53.0,ontime
9000007_1767696300,9000007,2026-01-06 10:45:00,9700011,2026-01-06 10:57:23.905993803,77.0,-35.0,ontime
9000007_1767696600,9000007,2026-01-06 10:50:00,9700268,2026-01-06 11:00:23.905993803,77.0,-88.0,early
9000007_1767696900,9000007,2026-01-06 10:55:00,9700389,2026-01-06 11:05:23.905993803,77.0,87.0,ontime
9000007_1767697200,9000007,2026-01-06 11:00:00,9700062,2026-01-06 11:10:23.905993803,-59.0,99.0,ontime
9000007_1767697500,9000007,2026-01-06 11:05:00,9700249,2026-01-06 11:15:23.905993803,9.0,75.0,ontime
9000007_1767697800,9000007,2026-01-06 11:10:00,9700223,2026-01-06 11:20:23.905993803,91.0,124.0,late
9000007_1767698100,9000007,2026-01-06 11:15:00,9700224,2026-01-06 11:26:23.905993803,101.0,53.0,ontime
9000007_1767698400,9000007,2026-01-06 11:20:00,9700073,2026-01-06 11:31:23.905993803,164.0,-26.0,ontime
9000007_1767698700,9000007,2026-01-06 11:25:00,9700370,2026-01-06 11:35:23.905993803,120.0,13.0,ontime
9000007_1767699000,9000007,2026-01-06 11:30:00,9700222,2026-01-06 11:40:23.905993803,56.0,2.0,ontime
9000007_1767699300,9000007,2026-01-06 11:35:00,9700503,2026-01-06 11:46:23.905993803,7.0,-18.0,ontime
9000007_1767699600,9000007,2026-01-06 11:40:00,9700462,2026-01-06 11:50:23.905993803,22.0,21.0,ontime
9000007_1767699900,9000007,2026-01-06 11:45:00,9700481,2026-01-06 11:56:23.905993803,-3.0,73.0,ontime
9000007_1767700500,9000007,2026-01-06 11:55:00,9700535,2026-01-06 12:09:23.905993803,98.0,-36.0,ontime
9000007_1767700800,9000007,2026-01-06 12:00:00,9700517,2026-01-06 12:10:23.905993803,88.0,-40.0,ontime
9000007_1767701100,9000007,2026-01-06 12:05:00,9700004,2026-01-06 12:15:23.905993803,88.0,-70.0,early
9000007_1767701400,9000007,2026-01-06 12:10:00,9700353,2026-01-06 12:21:23.905993803,-36.0,51.0,ontime
9000007_1767701700,9000007,2026-01-06 12:15:00,9700379,2026-01-06 12:25:23.905993803,-93.0,117.0,ontime
9000007_1767702000,9000007,2026-01-06 12:20:00,9700230,2026-01-06 12:32:23.905993803,74.0,31.0,ontime
9000007_1767702300,9000007,2026-01-06 12:25:00,9700007,2026-01-06 12:36:23.905993803,42.0,15.0,ontime
9000007_1767702600,9000007,2026-01-06 12:30:00,9700219,2026-01-06 12:40:23.905993803,134.0,-6.0,ontime
9000007_1767702900,9000007,2026-01-06 12:35:00,9700491,2026-01-06 12:45:23.905993803,62.0,-54.0,ontime
9000007_1767703200,9000007,2026-01-06 12:40:00,9700246,2026-01-06 12:50:23.905993803,-41.0,-72.0,early
9000007_1767703500,9000007,2026-01-06 12:45:00,9700489,2026-01-06 12:55:23.905993803,-85.0,-38.0,ontime
9000007_1767703800,9000007,2026-01-06 12:50:00,9700351,2026-01-06 13:00:23.905993803,-117.0,-65.0,early
9000007_1767704100,9000007,2026-01-06 12:55:00,9700060,2026-01-06 13:05:23.905993803,-11.0,-87.0,early
9000007_1767704400,9000007,2026-01-06 13:00:00,9700352,2026-01-06 13:10:23.905993803,-37.0,-97.0,early
9000007_1767705000,9000007,2026-01-06 13:10:00,9700456,2026-01-06 13:22:23.905993803,-94.0,-80.0,early
9000007_1767705300,9000007,2026-01-06 13:15:00,9700465,2026-01-06 13:25:23.905993803,-57.0,-144.0,early
9000007_1767705600,9000007,2026-01-06 13:20:00,9700248,2026-01-06 13:30:23.905993803,-57.0,-123.0,early
9000007_1767705900,9000007,2026-01-06 13:25:00,9700126,2026-01-06 13:35:23.905993803,-116.0,-123.0,early
9000007_1767706200,9000007,2026-01-06 13:30:00,9700390,2026-01-06 13:40:23.905993803,-138.0,-92.0,early
9000007_1767706500,9000007,2026-01-06 13:35:00,9700530,2026-01-06 13:45:23.905993803,-160.0,23.0,ontime
9000007_1767706800,9000007,2026-01-06 13:40:00,9700539,2026-01-06 13:51:23.905993803,-77.0,-63.0,early
9000007_1767707100,9000007,2026-01-06 13:45:00,9700215,2026-01-06 13:56:23.905993803,6.0,-122.0,early
9000007_1767707400,9000007,2026-01-06 13:50:00,9700118,2026-01-06 14:00:23.905993803,-32.0,6.0,ontime
9000007_1767707700,9000007,2026-01-06 13:55:00,9700210,2026-01-06 14:05:23.905993803,-75.0,57.0,ontime
9000007_1767708000,9000007,2026-01-06 14:00:00,9700084,2026-01-06 14:11:23.905993803,-53.0,-11.0,ontime
9000007_1767708300,9000007,2026-01-06 14:05:00,9700335,2026-01-06 14:15:23.905993803,-21.0,-4.0,ontime
9000007_1767708600,9000007,2026-01-06 14:10:00,9700321,2026-01-06 14:21:23.905993803,-2.0,-2.0,ontime
9000007_1767709200,9000007,2026-01-06 14:20:00,9700043,2026-01-06 14:34:23.905993803,30.0,-120.0,early
9000007_1767709500,9000007,2026-01-06 14:25:00,9700042,2026-01-06 14:35:23.905993803,5.0,-71.0,early
9000007_1767709800,9000007,2026-01-06 14:30:00,9700264,2026-01-06 14:40:23.905993803,5.0,-136.0,early
9000007_1767710100,9000007,2026-01-06 14:35:00,9700054,2026-01-06 14:46:23.905993803,-120.0,-88.0,early
9000007_1767710400,9000007,2026-01-06 14:40:00,9700292,2026-01-06 14:50:23.905993803,-92.0,-40.0,ontime
9000007_1767710700,9000007,2026-01-06 14:45:00,9700387,2026-01-06 14:57:23.905993803,-92.0,-90.0,early
9000007_1767711000,9000007,2026-01-06 14:50:00,9700398,2026-01-06 15:01:23.905993803,-67.0,-148.0,early
9000007_1767711300,9000007,2026-01-06 14:55:00,9700461,2026-01-06 15:05:23.905993803,-9.0,-122.0,early
9000007_1767711600,9000007,2026-01-06 15:00:00,9700516,2026-01-06 15:10:23.905993803,-78.0,-159.0,early
9000007_1767711900,9000007,2026-01-06 15:05:00,9700295,2026-01-06 15:15:23.905993803,-152.0,-141.0,early
9000007_1767712200,9000007,2026-01-06 15:10:00,9700285,2026-01-06 15:20:23.905993803,-156.0,-71.0,early
9000007_1767712500,9000007,2026-01-06 15:15:00,9700286,2026-01-06 15:25:23.905993803,-202.0,-133.0,early
9000007_1767712800,9000007,2026-01-06 15:20:00,9700040,2026-01-06 15:30:23.905993803,-63.0,10.0,ontime
9000007_1767713100,9000007,2026-01-06 15:25:00,9700274,2026-01-06 15:35:23.905993803,-142.0,299.0,late
9000007_1767713700,9000007,2026-01-06 15:35:00,9700279,2026-01-06 15:47:23.905993803,24.0,-108.0,early
9000007_1767714000,9000007,2026-01-06 15:40:00,9700267,2026-01-06 15:50:23.905993803,293.0,-185.0,early
9000007_1767714300,9000007,2026-01-06 15:45:00,9700459,2026-01-06 15:55:23.905993803,293.0,5.0,ontime
9000007_1767714600,9000007,2026-01-06 15:50:00,9700312,2026-01-06 16:00:23.905993803,-114.0,15.0,ontime
9000007_1767714900,9000007,2026-01-06 15:55:00,9700291,2026-01-06 16:05:23.905993803,0.0,23.0,ontime
9000007_1767715200,9000007,2026-01-06 16:00:00,9700377,2026-01-06 16:10:23.905993803,-53.0,24.0,ontime
9000007_1767715500,9000007,2026-01-06 16:05:00,9700505,2026-01-06 16:16:23.905993803,31.0,-96.0,early
9000007_1767715800,9000007,2026-01-06 16:10:00,9700533,2026-01-06 16:21:23.905993803,53.0,-129.0,early
9000007_1767716100,9000007,2026-01-06 16:15:00,9700283,2026-01-06 16:25:23.905993803,-42.0,-153.0,early
9000007_1767716400,9000007,2026-01-06 16:20:00,9700306,2026-01-06 16:30:23.905993803,-134.0,-79.0,early
9000007_1767716700,9000007,2026-01-06 16:25:00,9700498,2026-01-06 16:36:23.905993803,-155.0,-13.0,ontime
9000007_1767717000,9000007,2026-01-06 16:30:00,9700269,2026-01-06 16:40:23.905993803,-67.0,-56.0,ontime
9000007_1767717300,9000007,2026-01-06 16:35:00,9700275,2026-01-06 16:46:23.905993803,12.0,22.0,ontime
9000007_1767717900,9000007,2026-01-06 16:45:00,9700420,2026-01-06 16:59:23.905993803,21.0,-119.0,early
9000007_1767718200,9000007,2026-01-06 16:50:00,9700411,2026-01-06 17:00:23.905993803,8.0,-125.0,early
9000007_1767718500,9000007,2026-01-06 16:55:00,9700449,2026-01-06 17:05:23.905993803,8.0,-101.0,early
9000007_1767718800,9000007,2026-01-06 17:00:00,9700431,2026-01-06 17:11:23.905993803,-119.0,22.0,ontime
9000007_1767719100,9000007,2026-01-06 17:05:00,9700523,2026-01-06 17:15:23.905993803,-111.0,54.0,ontime
9000007_1767719400,9000007,2026-01-06 17:10:00,9700433,2026-01-06 17:22:23.905993803,20.0,27.0,ontime
9000007_1767719700,9000007,2026-01-06 17:15:00,9700429,2026-01-06 17:26:23.905993803,62.0,16.0,ontime
9000007_1767720000,9000007,2026-01-06 17:20:00,9700448,2026-01-06 17:30:23.905993803,81.0,-64.0,early
9000007_1767720300,9000007,2026-01-06 17:25:00,9700444,2026-01-06 17:35:23.905993803,55.0,-162.0,early
9000007_1767720600,9000007,2026-01-06 17:30:00,9700436,2026-01-06 17:40:23.905993803,-29.0,-88.0,early
9000007_1767720900,9000007,2026-01-06 17:35:00,9700415,2026-01-06 17:45:23.905993803,-141.0,-60.0,ontime
9000007_1767721200,9000007,2026-01-06 17:40:00,9700445,2026-01-06 17:50:23.905993803,-116.0,-119.0,early
9000007_1767721500,9000007,2026-01-06 17:45:00,9700428,2026-01-06 17:55:23.905993803,-61.0,18.0,ontime
9000007_1767721800,9000007,2026-01-06 17:50:00,9700421,2026-01-06 18:00:23.905993803,-96.0,44.0,ontime
9000008_1767731700,9000008,2026-01-06 20:35:00,9800009,2026-01-06 20:46:44.668559204,0.0,85.0,ontime
9000008_1767732000,9000008,2026-01-06 20:40:00,9800125,2026-01-06 20:51:44.668559204,0.0,85.0,ontime
9000008_1767732300,9000008,2026-01-06 20:45:00,9800000,2026-01-06 20:56:44.668559204,0.0,-4.0,ontime
9000008_1767732600,9000008,2026-01-06 20:50:00,9800133,2026-01-06 21:00:44.668559204,118.0,104.0,ontime
9000008_1767732900,9000008,2026-01-06 20:55:00,9800139,2026-01-06 21:07:44.668559204,86.0,57.0,ontime
9000008_1767733200,9000008,2026-01-06 21:00:00,9800141,2026-01-06 21:10:44.668559204,43.0,190.0,late
9000008_1767733500,9000008,2026-01-06 21:05:00,9800002,2026-01-06 21:15:44.668559204,28.0,175.0,late
9000008_1767733800,9000008,2026-01-06 21:10:00,9800135,2026-01-06 21:20:44.668559204,211.0,173.0,late
9000008_1767734100,9000008,2026-01-06 21:15:00,9800136,2026-01-06 21:26:44.668559204,123.0,195.0,late
9000008_1767734400,9000008,2026-01-06 21:20:00,9800149,2026-01-06 21:30:44.668559204,184.0,205.0,late
9000008_1767734700,9000008,2026-01-06 21:25:00,9800001,2026-01-06 21:35:44.668559204,213.0,122.0,late
9000008_1767735000,9000008,2026-01-06 21:30:00,9800005,2026-01-06 21:40:44.668559204,219.0,60.0,ontime
9000008_1767735300,9000008,2026-01-06 21:35:00,9800008,2026-01-06 21:45:44.668559204,205.0,159.0,late
9000008_1767735600,9000008,2026-01-06 21:40:00,9800126,2026-01-06 21:50:44.668559204,153.0,131.0,late
9000008_1767736200,9000008,2026-01-06 21:50:00,9800034,2026-01-06 22:01:44.668559204,204.0,-7.0,ontime
9000008_1767736500,9000008,2026-01-06 21:55:00,9800033,2026-01-06 22:05:44.668559204,158.0,-16.0,ontime
9000008_1767736800,9000008,2026-01-06 22:00:00,9800030,2026-01-06 22:10:44.668559204,158.0,2.0,ontime
9000008_1767737100,9000008,2026-01-06 22:05:00,9800015,2026-01-06 22:17:44.668559204,20.0,11.0,ontime
9000008_1767737400,9000008,2026-01-06 22:10:00,9800016,2026-01-06 22:22:44.668559204,-3.0,-8.0,ontime
9000008_1767737700,9000008,2026-01-06 22:15:00,9800041,2026-01-06 22:28:44.668559204,34.0,1.0,ontime
9000008_1767738000,9000008,2026-01-06 22:20:00,9800035,2026-01-06 22:30:44.668559204,-12.0,23.0,ontime
9000008_1767738300,9000008,2026-01-06 22:25:00,9800011,2026-01-06 22:35:44.668559204,-28.0,-17.0,ontime
9000008_1767738600,9000008,2026-01-06 22:30:00,9800024,2026-01-06 22:40:44.668559204,1.0,-36.0,ontime
9000008_1767738900,9000008,2026-01-06 22:35:00,9800039,2026-01-06 22:46:44.668559204,8.0,-7.0,ontime
9000008_1767739200,9000008,2026-01-06 22:40:00,9800027,2026-01-06 22:50:44.668559204,24.0,-5.0,ontime
9000008_1767739500,9000008,2026-01-06 22:45:00,9800023,2026-01-06 22:55:44.668559204,27.0,-2.0,ontime
9000008_1767739800,9000008,2026-01-06 22:50:00,9800047,2026-01-06 23:00:44.668559204,36.0,-15.0,ontime
9000008_1767740100,9000008,2026-01-06 22:55:00,9800021,2026-01-06 23:06:44.668559204,36.0,12.0,ontime
9000008_1767740400,9000008,2026-01-06 23:00:00,9800019,2026-01-06 23:10:44.668559204,9.0,-21.0,ontime
9000008_1767742200,9000008,2026-01-06 23:30:00,9800150,2026-01-06 23:41:44.668559204,-21.0,9.0,ontime
9000008_1767742500,9000008,2026-01-06 23:35:00,9800096,2026-01-06 23:46:44.668559204,-21.0,6.0,ontime
9000008_1767742800,9000008,2026-01-06 23:40:00,9800056,2026-01-06 23:50:44.668559204,-21.0,4.0,ontime
9000008_1767743100,9000008,2026-01-06 23:45:00,9800091,2026-01-06 23:56:44.668559204,0.0,37.0,ontime
9000008_1767743400,9000008,2026-01-06 23:50:00,9800089,2026-01-07 00:01:44.668559204,16.0,13.0,ontime
9000008_1767743700,9000008,2026-01-06 23:55:00,9800127,2026-01-07 00:08:44.668559204,-6.0,-27.0,ontime
9000008_1767744000,9000008,2026-01-07 00:00:00,9800147,2026-01-07 00:11:44.668559204,35.0,11.0,ontime
9000008_1767744300,9000008,2026-01-07 00:05:00,9800131,2026-01-07 00:15:44.668559204,-2.0,9.0,ontime
9000008_1767744600,9000008,2026-01-07 00:10:00,9800086,2026-01-07 00:20:44.668559204,-1.0,23.0,ontime
9000008_1767744900,9000008,2026-01-07 00:15:00,9800083,2026-01-07 00:29:44.668559204,-46.0,-5.0,ontime
9000008_1767745200,9000008,2026-01-07 00:20:00,9800082,2026-01-07 00:30:44.668559204,-24.0,4.0,ontime
9000009_1767729600,9000009,2026-01-06 20:00:00,9900009,2026-01-06 20:13:23.743405191,0.0,67.0,ontime
9000009_1767729900,9000009,2026-01-06 20:05:00,9900074,2026-01-06 20:15:23.743405191,0.0,95.0,ontime
9000009_1767730200,9000009,2026-01-06 20:10:00,9900128,2026-01-06 20:21:23.743405191,0.0,41.0,ontime
9000009_1767730500,9000009,2026-01-06 20:15:00,9900053,2026-01-06 20:25:23.743405191,58.0,10.0,ontime
9000009_1767730800,9000009,2026-01-06 20:20:00,9900144,2026-01-06 20:31:23.743405191,64.0,39.0,ontime
9000009_1767731100,9000009,2026-01-06 20:25:00,9900140,2026-01-06 20:35:23.743405191,-2.0,176.0,late
9000009_1767731400,9000009,2026-01-06 20:30:00,9900142,2026-01-06 20:41:23.743405191,55.0,165.0,late
9000009_1767731700,9000009,2026-01-06 20:35:00,9900004,2026-01-06 20:46:23.743405191,61.0,152.0,late
9000009_1767732000,9000009,2026-01-06 20:40:00,9900136,2026-01-06 20:53:23.743405191,245.0,157.0,late
9000009_1767732300,9000009,2026-01-06 20:45:00,9900145,2026-01-06 20:55:23.743405191,144.0,202.0,late
9000009_1767732600,9000009,2026-01-06 20:50:00,9900001,2026-01-06 21:02:23.743405191,251.0,141.0,late
9000009_1767732900,9000009,2026-01-06 20:55:00,9900006,2026-01-06 21:06:23.743405191,181.0,111.0,ontime
9000009_1767733200,9000009,2026-01-06 21:00:00,9900008,2026-01-06 21:12:23.743405191,207.0,170.0,late
9000009_1767733500,9000009,2026-01-06 21:05:00,9900010,2026-01-06 21:15:23.743405191,107.0,164.0,late
9000009_1767733800,9000009,2026-01-06 21:10:00,9900050,2026-01-06 21:21:23.743405191,81.0,172.0,late
9000009_1767734100,9000009,2026-01-06 21:15:00,9900034,2026-01-06 21:28:23.743405191,179.0,-9.0,ontime
9000009_1767734400,9000009,2026-01-06 21:20:00,9900033,2026-01-06 21:32:23.743405191,119.0,21.0,ontime
9000009_1767734700,9000009,2026-01-06 21:25:00,9900030,2026-01-06 21:37:23.743405191,157.0,-17.0,ontime
9000009_1767735000,9000009,2026-01-06 21:30:00,9900015,2026-01-06 21:44:23.743405191,30.0,9.0,ontime
9000009_1767735300,9000009,2026-01-06 21:35:00,9900036,2026-01-06 21:45:23.743405191,-22.0,-2.0,ontime
9000009_1767735600,9000009,2026-01-06 21:40:00,9900042,2026-01-06 21:50:23.743405191,2.0,21.0,ontime
9000009_1767735900,9000009,2026-01-06 21:45:00,9900041,2026-01-06 21:55:23.743405191,9.0,-7.0,ontime
9000009_1767736200,9000009,2026-01-06 21:50:00,9900031,2026-01-06 22:01:23.743405191,-34.0,-22.0,ontime
9000009_1767736500,9000009,2026-01-06 21:55:00,9900026,2026-01-06 22:06:23.743405191,21.0,-31.0,ontime
9000009_1767736800,9000009,2026-01-06 22:00:00,9900022,2026-01-06 22:11:23.743405191,0.0,-30.0,ontime
