tt_action_item_id,time_begin,time_fact_begin,order_date,manual_fill,tr_id,geom,building_address
9100424,2026-01-06 03:24:06.862763477,2026-01-06 03:23:59.862763477,2026-01-06,True,9000001,POINT (37.62210127 55.71315627),"Люсиновская ул., д.72"
9100425,2026-01-06 16:19:06.862763477,2026-01-06 16:19:32.862763477,2026-01-06,True,9000001,POINT (37.65028579 55.65416756),"Каширское ш., д.26, к.1"
9100426,2026-01-06 04:58:06.862763477,2026-01-06 04:57:26.862763477,2026-01-06,False,9000001,POINT (37.62630689 55.67573588),
9100427,2026-01-06 04:37:06.862763477,2026-01-06 04:37:47.862763477,2026-01-06,False,9000001,POINT (37.71260686 55.62467696),"Борисовский пр., д.1, к.1"
9100428,2026-01-06 08:57:06.862763477,2026-01-06 08:58:54.862763477,2026-01-06,False,9000001,POINT (37.69326865 55.63690212),"Каширское ш., д.80Г"
9100429,2026-01-06 08:34:06.862763477,2026-01-06 08:35:34.862763477,2026-01-06,False,9000001,POINT (37.62028972 55.69676373),"Варшавское ш., д.12"
9100430,2026-01-06 07:39:06.862763477,2026-01-06 07:45:58.862763477,2026-01-06,False,9000001,POINT (37.68599686 55.64041735),"Каширское ш., д.49"
9100431,2026-01-06 12:50:06.862763477,2026-01-06 12:51:41.862763477,2026-01-06,False,9000001,POINT (37.62232668 55.68954077),
9100432,2026-01-06 12:40:06.862763477,2026-01-06 12:42:46.862763477,2026-01-06,False,9000001,POINT (37.63856634 55.65996296),"Каширское ш., д.22, к.3, стр. 17"
9100433,2026-01-06 10:03:06.862763477,2026-01-06 10:01:16.862763477,2026-01-06,False,9000001,POINT (37.70991398 55.62675954),"Каширское ш., д.61А"
9100434,2026-01-06 05:17:06.862763477,2026-01-06 05:15:26.862763477,2026-01-06,False,9000001,POINT (37.62477717 55.72807443),"Большая Серпуховская ул., д.14"
9100435,2026-01-06 12:52:06.862763477,2026-01-06 12:53:37.862763477,2026-01-06,False,9000001,POINT (37.62106257 55.69640401),"Варшавское ш., д.19"
9100436,2026-01-06 08:47:06.862763477,2026-01-06 08:48:17.862763477,2026-01-06,False,9000001,POINT (37.64702216 55.65562314),"Каширское ш., д.24"
9100437,2026-01-06 07:28:06.862763477,2026-01-06 07:35:48.862763477,2026-01-06,False,9000001,POINT (37.72796487 55.62192367),"Борисовский пр., д.26, к.1"
9100438,2026-01-06 14:10:06.862763477,2026-01-06 14:10:00.862763477,2026-01-06,True,9000001,POINT (37.73692685 55.62167273),"Шипиловская ул., д.48, к.1"
9100439,2026-01-06 14:02:06.862763477,2026-01-06 14:01:52.862763477,2026-01-06,True,9000001,POINT (37.71613097 55.62501066),"Борисовский пр., д.5"
9100440,2026-01-06 14:06:06.862763477,2026-01-06 14:06:02.862763477,2026-01-06,True,9000001,POINT (37.72760869 55.62266121),
9100441,2026-01-06 14:18:06.862763477,2026-01-06 14:17:46.862763477,2026-01-06,True,9000001,POINT (37.74850979 55.61409705),"Ореховый бульв., д.53А"
9100442,2026-01-06 13:16:06.862763477,2026-01-06 13:15:24.862763477,2026-01-06,True,9000001,POINT (37.62219435 55.72263741),"Люсиновская ул., д.39"
9100443,2026-01-06 14:03:06.862763477,2026-01-06 14:02:35.862763477,2026-01-06,True,9000001,POINT (37.72195426 55.62592666),"Борисовский пр., д.14, к.1"
9100444,2026-01-06 14:19:06.862763477,2026-01-06 14:19:33.862763477,2026-01-06,True,9000001,POINT (37.74851317 55.61389253),"Ореховый бульв., д.24, к.2"
9100445,2026-01-06 13:15:06.862763477,2026-01-06 13:15:43.862763477,2026-01-06,True,9000001,POINT (37.62262505 55.72531559),"Люсиновская ул., д.27"
9100446,2026-01-06 13:20:06.862763477,2026-01-06 13:20:21.862763477,2026-01-06,True,9000001,POINT (37.62212588 55.71560333),"Люсиновская ул., д.68"
9100447,2026-01-06 13:26:06.862763477,2026-01-06 13:26:05.862763477,2026-01-06,True,9000001,POINT (37.62090917 55.70700843),"Большая Тульская ул., д.10"
9100448,2026-01-06 13:22:06.862763477,2026-01-06 13:21:38.862763477,2026-01-06,True,9000001,POINT (37.62210127 55.71315627),"Люсиновская ул., д.72"
9100449,2026-01-06 13:52:06.862763477,2026-01-06 13:52:03.862763477,2026-01-06,True,9000001,POINT (37.67991653 55.64239201),"Каширское ш., д.76, к.1"
9100450,2026-01-06 13:43:06.862763477,2026-01-06 13:43:18.862763477,2026-01-06,True,9000001,POINT (37.64702216 55.65562314),"Каширское ш., д.24"
9100451,2026-01-06 13:35:06.862763477,2026-01-06 13:35:23.862763477,2026-01-06,True,9000001,POINT (37.62474332 55.67861735),"Варшавское ш., д.36"
9100452,2026-01-06 10:18:06.862763477,2026-01-06 10:17:03.862763477,2026-01-06,False,9000001,POINT (37.63856634 55.65996296),"Каширское ш., д.22, к.3, стр. 17"
9100453,2026-01-06 08:36:06.862763477,2026-01-06 08:38:35.862763477,2026-01-06,False,9000001,POINT (37.62171054 55.68969014),"Варшавское ш., д.37"
9100454,2026-01-06 10:19:06.862763477,2026-01-06 10:18:29.862763477,2026-01-06,False,9000001,POINT (37.63455878 55.66185033),"Каширское ш., д.21"
9100455,2026-01-06 12:41:06.862763477,2026-01-06 12:43:53.862763477,2026-01-06,False,9000001,POINT (37.63455878 55.66185033),"Каширское ш., д.21"
9100456,2026-01-06 02:23:06.862763477,2026-01-06 02:23:37.862763477,2026-01-06,True,9000001,POINT (37.74851317 55.61389253),"Ореховый бульв., д.24, к.2"
9100457,2026-01-06 11:02:06.862763477,2026-01-06 10:58:23.862763477,2026-01-06,False,9000001,POINT (37.62151148 55.71032494),"Большая Тульская ул., д.2"
9100458,2026-01-06 11:05:06.862763477,2026-01-06 11:01:14.862763477,2026-01-06,False,9000001,POINT (37.6212862 55.70457157),"Большая Тульская ул., д.50"
9100459,2026-01-06 11:07:06.862763477,2026-01-06 11:04:56.862763477,2026-01-06,False,9000001,POINT (37.62028972 55.69676373),"Варшавское ш., д.12"
9100460,2026-01-06 11:06:06.862763477,2026-01-06 11:03:11.862763477,2026-01-06,False,9000001,POINT (37.62082122 55.70109375),"Варшавское ш., д.2"
9100461,2026-01-06 10:58:06.862763477,2026-01-06 10:56:44.862763477,2026-01-06,False,9000001,POINT (37.62212588 55.71560333),"Люсиновская ул., д.68"
9100462,2026-01-06 11:26:06.862763477,2026-01-06 11:22:40.862763477,2026-01-06,False,9000001,POINT (37.66179779 55.64930766),"Каширское ш., д.40, к.2"
9100463,2026-01-06 11:40:06.862763477,2026-01-06 11:37:14.862763477,2026-01-06,False,9000001,POINT (37.71613097 55.62501066),"Борисовский пр., д.5"
9100464,2026-01-06 11:44:06.862763477,2026-01-06 11:40:57.862763477,2026-01-06,False,9000001,POINT (37.72760869 55.62266121),
9100465,2026-01-06 11:36:06.862763477,2026-01-06 11:32:57.862763477,2026-01-06,False,9000001,POINT (37.70933248 55.62636354),"Каширское ш., д.80, к.1"
9100466,2026-01-06 11:18:06.862763477,2026-01-06 11:16:31.862763477,2026-01-06,False,9000001,POINT (37.6344226 55.6614063),"Каширское ш., д.16, к.1, стр. 8"
9100467,2026-01-06 11:19:06.862763477,2026-01-06 11:17:24.862763477,2026-01-06,False,9000001,POINT (37.63866084 55.65947273),"Каширское ш., д.22, к.3, стр. 17"
9100468,2026-01-06 11:31:06.862763477,2026-01-06 11:28:46.862763477,2026-01-06,False,9000001,POINT (37.68557563 55.64008922),"Каспийская ул., д.2А"
9100469,2026-01-06 11:30:06.862763477,2026-01-06 11:27:03.862763477,2026-01-06,False,9000001,POINT (37.67991653 55.64239201),"Каширское ш., д.76, к.1"
9100470,2026-01-06 11:41:06.862763477,2026-01-06 11:37:19.862763477,2026-01-06,False,9000001,POINT (37.72195426 55.62592666),"Борисовский пр., д.14, к.1"
9100471,2026-01-06 11:53:06.862763477,2026-01-06 11:47:43.862763477,2026-01-06,False,9000001,POINT (37.74372345 55.6170427),"ул. Мусы Джалиля, д.38, к.1"
9100472,2026-01-06 11:48:06.862763477,2026-01-06 11:43:29.862763477,2026-01-06,False,9000001,POINT (37.73692685 55.62167273),"Шипиловская ул., д.48, к.1"
9100473,2026-01-06 11:21:06.862763477,2026-01-06 11:19:13.862763477,2026-01-06,False,9000001,POINT (37.64702216 55.65562314),"Каширское ш., д.24"
9100474,2026-01-06 15:19:06.862763477,2026-01-06 15:20:55.862763477,2026-01-06,False,9000001,POINT (37.62630689 55.67573588),
9100475,2026-01-06 14:44:06.862763477,2026-01-06 14:43:18.862763477,2026-01-06,False,9000001,POINT (37.74348217 55.62012795),"ул. Мусы Джалиля, д.26, к.1"
9100476,2026-01-06 15:29:06.862763477,2026-01-06 15:30:10.862763477,2026-01-06,False,9000001,POINT (37.62172582 55.70546135),"Большая Тульская ул., д.44"
9100477,2026-01-06 15:12:06.862763477,2026-01-06 15:14:07.862763477,2026-01-06,False,9000001,POINT (37.64893413 55.65530675),"Каширское ш., д.25Б"
9100478,2026-01-06 15:09:06.862763477,2026-01-06 15:09:56.862763477,2026-01-06,False,9000001,POINT (37.66220064 55.64968546),"Каширское ш., д.31"
9100479,2026-01-06 14:41:06.862763477,2026-01-06 14:36:49.862763477,2026-01-06,False,9000001,POINT (37.74592766 55.61414128),"Ореховый бульв., д.47Г"
9100480,2026-01-06 15:19:06.862763477,2026-01-06 15:21:52.862763477,2026-01-06,False,9000001,POINT (37.62551736 55.67798058),"Варшавское ш., д.49, к.1"
9100481,2026-01-06 15:22:06.862763477,2026-01-06 15:23:13.862763477,2026-01-06,False,9000001,POINT (37.62357841 55.68441771),"Варшавское ш., д.39"
9100482,2026-01-06 15:35:06.862763477,2026-01-06 15:35:03.862763477,2026-01-06,False,9000001,POINT (37.62570327 55.71544578),"Большая Серпуховская ул., д.35"
9100483,2026-01-06 15:37:06.862763477,2026-01-06 15:39:00.862763477,2026-01-06,False,9000001,POINT (37.62770898 55.72210574),"Большая Серпуховская ул., д.31, к.1"
9100484,2026-01-06 15:04:06.862763477,2026-01-06 15:04:57.862763477,2026-01-06,False,9000001,POINT (37.68599686 55.64041735),"Каширское ш., д.49"
9100485,2026-01-06 15:26:06.862763477,2026-01-06 15:27:00.862763477,2026-01-06,False,9000001,POINT (37.62106257 55.69640401),"Варшавское ш., д.19"
9100486,2026-01-06 15:28:06.862763477,2026-01-06 15:29:07.862763477,2026-01-06,False,9000001,POINT (37.6218884 55.7023698),"Варшавское ш., д.3"
9100487,2026-01-06 15:31:06.862763477,2026-01-06 15:31:53.862763477,2026-01-06,False,9000001,POINT (37.62215703 55.71026532),"Большая Тульская ул., д.13"
9100488,2026-01-06 15:36:06.862763477,2026-01-06 15:36:34.862763477,2026-01-06,False,9000001,POINT (37.62780194 55.71942783),"Павловская ул., д.7"
9100489,2026-01-06 15:24:06.862763477,2026-01-06 15:24:42.862763477,2026-01-06,False,9000001,POINT (37.62232668 55.68954077),
9100490,2026-01-06 14:59:06.862763477,2026-01-06 14:59:02.862763477,2026-01-06,False,9000001,POINT (37.70991398 55.62675954),"Каширское ш., д.61А"
9100491,2026-01-06 15:15:06.862763477,2026-01-06 15:17:18.862763477,2026-01-06,False,9000001,POINT (37.63455878 55.66185033),"Каширское ш., д.21"
9100492,2026-01-06 15:17:06.862763477,2026-01-06 15:19:14.862763477,2026-01-06,False,9000001,POINT (37.62934951 55.66772971),"Каширское ш., д.11, к.1"
9100493,2026-01-06 15:14:06.862763477,2026-01-06 15:16:15.862763477,2026-01-06,False,9000001,POINT (37.63856634 55.65996296),"Каширское ш., д.22, к.3, стр. 17"
9100494,2026-01-06 15:00:06.862763477,2026-01-06 14:59:56.862763477,2026-01-06,False,9000001,POINT (37.70425965 55.63205806),"Каширское ш., д.80А"
9100495,2026-01-06 15:05:06.862763477,2026-01-06 15:06:49.862763477,2026-01-06,False,9000001,POINT (37.68139989 55.64225471),"Каширское ш., д.49"
9100496,2026-01-06 15:08:06.862763477,2026-01-06 15:09:21.862763477,2026-01-06,False,9000001,POINT (37.66825052 55.64724084),"Каширское ш., д.33, к.17"
9100497,2026-01-06 14:52:06.862763477,2026-01-06 14:51:28.862763477,2026-01-06,False,9000001,POINT (37.72796487 55.62192367),"Борисовский пр., д.26, к.1"
9100498,2026-01-06 14:53:06.862763477,2026-01-06 14:53:12.862763477,2026-01-06,False,9000001,POINT (37.72642801 55.62581275),"Борисовский пр., д.20"
9100499,2026-01-06 18:23:06.862763477,2026-01-06 18:21:30.862763477,2026-01-06,False,9000001,POINT (37.62570327 55.71544578),"Большая Серпуховская ул., д.35"
9100500,2026-01-06 18:26:06.862763477,2026-01-06 18:27:14.862763477,2026-01-06,False,9000001,POINT (37.62622664 55.72499391),"Большая Серпуховская ул., д.27"
9100501,2026-01-06 18:05:06.862763477,2026-01-06 18:02:09.862763477,2026-01-06,False,9000001,POINT (37.64459127 55.65715899),"Каширское ш., д.23"
9100502,2026-01-06 17:48:06.862763477,2026-01-06 17:47:32.862763477,2026-01-06,False,9000001,POINT (37.72062858 55.6259339),"Борисовский пр., д.11А"
9100503,2026-01-06 17:50:06.862763477,2026-01-06 17:49:14.862763477,2026-01-06,False,9000001,POINT (37.71260686 55.62467696),"Борисовский пр., д.1, к.1"
9100504,2026-01-06 17:55:06.862763477,2026-01-06 17:52:10.862763477,2026-01-06,False,9000001,POINT (37.69453387 55.63691902),"Каширское ш., д.57, к.1"
9100505,2026-01-06 18:02:06.862763477,2026-01-06 17:59:27.862763477,2026-01-06,False,9000001,POINT (37.66220064 55.64968546),"Каширское ш., д.31"
9100506,2026-01-06 17:57:06.862763477,2026-01-06 17:55:02.862763477,2026-01-06,False,9000001,POINT (37.68599686 55.64041735),"Каширское ш., д.49"
9100507,2026-01-06 18:13:06.862763477,2026-01-06 18:10:45.862763477,2026-01-06,False,9000001,POINT (37.62357841 55.68441771),"Варшавское ш., д.39"
9100508,2026-01-06 18:16:06.862763477,2026-01-06 18:14:30.862763477,2026-01-06,False,9000001,POINT (37.62106257 55.69640401),"Варшавское ш., д.19"
9100509,2026-01-06 18:18:06.862763477,2026-01-06 18:16:05.862763477,2026-01-06,False,9000001,POINT (37.6218884 55.7023698),"Варшавское ш., д.3"
9100510,2026-01-06 18:07:06.862763477,2026-01-06 18:03:36.862763477,2026-01-06,False,9000001,POINT (37.63455878 55.66185033),"Каширское ш., д.21"
9100511,2026-01-06 18:09:06.862763477,2026-01-06 18:05:52.862763477,2026-01-06,False,9000001,POINT (37.62934951 55.66772971),"Каширское ш., д.11, к.1"
9100512,2026-01-06 17:53:06.862763477,2026-01-06 17:51:44.862763477,2026-01-06,False,9000001,POINT (37.70425965 55.63205806),"Каширское ш., д.80А"
9100513,2026-01-06 20:18:06.862763477,2026-01-06 20:19:22.862763477,2026-01-06,False,9000001,POINT (37.67660013 55.64407322),"Каширское ш., д.45"
9100514,2026-01-06 19:59:06.862763477,2026-01-06 19:53:37.862763477,2026-01-06,False,9000001,POINT (37.74592766 55.61414128),"Ореховый бульв., д.47Г"
9100515,2026-01-06 20:29:06.862763477,2026-01-06 20:29:40.862763477,2026-01-06,False,9000001,POINT (37.62551736 55.67798058),"Варшавское ш., д.49, к.1"
9100516,2026-01-06 20:37:06.862763477,2026-01-06 20:37:15.862763477,2026-01-06,False,9000001,POINT (37.62172582 55.70546135),"Большая Тульская ул., д.44"
9100517,2026-01-06 20:04:06.862763477,2026-01-06 20:01:50.862763477,2026-01-06,False,9000001,POINT (37.74197093 55.6219902),"Шипиловская ул., д.45"
9100518,2026-01-06 20:43:06.862763477,2026-01-06 20:43:51.862763477,2026-01-06,False,9000001,POINT (37.62770898 55.72210574),"Большая Серпуховская ул., д.31, к.1"
9100519,2026-01-06 20:44:06.862763477,2026-01-06 20:44:53.862763477,2026-01-06,False,9000001,POINT (37.62622664 55.72499391),"Большая Серпуховская ул., д.27"
9100520,2026-01-06 20:20:06.862763477,2026-01-06 20:21:41.862763477,2026-01-06,False,9000001,POINT (37.66220064 55.64968546),"Каширское ш., д.31"
9100521,2026-01-06 20:16:06.862763477,2026-01-06 20:18:05.862763477,2026-01-06,False,9000001,POINT (37.68599686 55.64041735),"Каширское ш., д.49"
9100522,2026-01-06 20:31:06.862763477,2026-01-06 20:31:26.862763477,2026-01-06,False,9000001,POINT (37.62357841 55.68441771),"Варшавское ш., д.39"
9100523,2026-01-06 20:34:06.862763477,2026-01-06 20:34:56.862763477,2026-01-06,False,9000001,POINT (37.62106257 55.69640401),"Варшавское ш., д.19"
9100524,2026-01-06 20:25:06.862763477,2026-01-06 20:26:29.862763477,2026-01-06,False,9000001,POINT (37.63455878 55.66185033),"Каширское ш., д.21"
9100525,2026-01-06 20:27:06.862763477,2026-01-06 20:26:48.862763477,2026-01-06,False,9000001,POINT (37.62934951 55.66772971),"Каширское ш., д.11, к.1"
9100526,2026-01-06 20:24:06.862763477,2026-01-06 20:25:13.862763477,2026-01-06,False,9000001,POINT (37.63856634 55.65996296),"Каширское ш., д.22, к.3, стр. 17"
9100527,2026-01-06 20:14:06.862763477,2026-01-06 20:14:46.862763477,2026-01-06,False,9000001,POINT (37.70425965 55.63205806),"Каширское ш., д.80А"
9100528,2026-01-06 20:17:06.862763477,2026-01-06 20:18:54.862763477,2026-01-06,False,9000001,POINT (37.68139989 55.64225471),"Каширское ш., д.49"
9100529,2026-01-06 20:22:06.862763477,2026-01-06 20:23:40.862763477,2026-01-06,False,9000001,POINT (37.64893413 55.65530675),"Каширское ш., д.25Б"
9100530,2026-01-06 20:41:06.862763477,2026-01-06 20:40:56.862763477,2026-01-06,False,9000001,POINT (37.62570327 55.71544578),"Большая Серпуховская ул., д.35"
9100531,2026-01-06 20:42:06.862763477,2026-01-06 20:42:59.862763477,2026-01-06,False,9000001,POINT (37.62780194 55.71942783),"Павловская ул., д.7"
9100532,2026-01-06 20:32:06.862763477,2026-01-06 20:33:07.862763477,2026-01-06,False,9000001,POINT (37.62232668 55.68954077),
9100533,2026-01-06 20:45:06.862763477,2026-01-06 20:45:21.862763477,2026-01-06,False,9000001,POINT (37.62428644 55.72911193),"Большая Серпуховская ул., д.6"
9100534,2026-01-06 05:56:06.862763477,2026-01-06 05:57:02.862763477,2026-01-06,False,9000001,POINT (37.66813929 55.64687338),"Каширское ш., д.52"
9100535,2026-01-06 04:43:06.862763477,2026-01-06 04:42:51.862763477,2026-01-06,False,9000001,POINT (37.68599686 55.64041735),"Каширское ш., д.49"
9100536,2026-01-06 11:16:06.862763477,2026-01-06 11:14:27.862763477,2026-01-06,False,9000001,POINT (37.62867244 55.66747492),"Каширское ш., д.6, к.1"
9100537,2026-01-06 07:48:06.862763477,2026-01-06 07:53:09.862763477,2026-01-06,False,9000001,POINT (37.64459127 55.65715899),"Каширское ш., д.23"
9100538,2026-01-06 15:38:06.862763477,2026-01-06 15:39:43.862763477,2026-01-06,False,9000001,POINT (37.62622664 55.72499391),"Большая Серпуховская ул., д.27"
9100539,2026-01-06 10:17:06.862763477,2026-01-06 10:15:00.862763477,2026-01-06,False,9000001,POINT (37.64459127 55.65715899),"Каширское ш., д.23"
9100540,2026-01-06 12:30:06.862763477,2026-01-06 12:33:58.862763477,2026-01-06,False,9000001,POINT (37.68599686 55.64041735),"Каширское ш., д.49"
9100541,2026-01-06 12:12:06.862763477,2026-01-06 12:18:34.862763477,2026-01-06,False,9000001,POINT (37.74197093 55.6219902),"Шипиловская ул., д.45"
9100542,2026-01-06 07:29:06.862763477,2026-01-06 07:36:38.862763477,2026-01-06,False,9000001,POINT (37.72642801 55.62581275),"Борисовский пр., д.20"
9100543,2026-01-06 06:08:06.862763477,2026-01-06 06:10:35.862763477,2026-01-06,False,9000001,POINT (37.71613097 55.62501066),"Борисовский пр., д.5"
9100544,2026-01-06 19:11:06.862763477,2026-01-06 19:18:48.862763477,2026-01-06,False,9000001,POINT (37.7270813 55.62515248),"Борисовский пр., д.24, к.1"
9100545,2026-01-06 07:54:06.862763477,2026-01-06 07:56:19.862763477,2026-01-06,False,9000001,POINT (37.62630689 55.67573588),
9100546,2026-01-06 08:19:06.862763477,2026-01-06 08:21:46.862763477,2026-01-06,False,9000001,POINT (37.62329099 55.72852104),"Люсиновская ул., д.9"
9100547,2026-01-06 19:12:06.862763477,2026-01-06 19:20:19.862763477,2026-01-06,False,9000001,POINT (37.72760869 55.62266121),
9100548,2026-01-06 14:48:06.862763477,2026-01-06 14:50:33.862763477,2026-01-06,False,9000001,POINT (37.73193825 55.62177828),"Шипиловская ул., д.37, к.1"
9100549,2026-01-06 14:42:06.862763477,2026-01-06 14:38:14.862763477,2026-01-06,False,9000001,POINT (37.74432812 55.61487971),"Ореховый бульв., д.45, к.1"
9100550,2026-01-06 14:46:06.862763477,2026-01-06 14:44:34.862763477,2026-01-06,False,9000001,POINT (37.74197093 55.6219902),"Шипиловская ул., д.45"
9100551,2026-01-06 06:12:06.862763477,2026-01-06 06:14:30.862763477,2026-01-06,False,9000001,POINT (37.72760869 55.62266121),
9100552,2026-01-06 04:45:06.862763477,2026-01-06 04:43:50.862763477,2026-01-06,False,9000001,POINT (37.67660013 55.64407322),"Каширское ш., д.45"
9100553,2026-01-06 07:54:06.862763477,2026-01-06 07:57:50.862763477,2026-01-06,False,9000001,POINT (37.62551736 55.67798058),"Варшавское ш., д.49, к.1"
9100554,2026-01-06 08:49:06.862763477,2026-01-06 08:50:14.862763477,2026-01-06,False,9000001,POINT (37.65028579 55.65416756),"Каширское ш., д.26, к.1"
9100555,2026-01-06 08:20:06.862763477,2026-01-06 08:22:34.862763477,2026-01-06,False,9000001,POINT (37.62262505 55.72531559),"Люсиновская ул., д.27"
9100556,2026-01-06 06:15:06.862763477,2026-01-06 06:16:53.862763477,2026-01-06,False,9000001,POINT (37.73105229 55.62153676),"Шипиловская ул., д.44"
9100557,2026-01-06 07:55:06.862763477,2026-01-06 07:57:51.862763477,2026-01-06,False,9000001,POINT (37.6244507 55.6810098),"Нагатинская ул., д.2А"
9100558,2026-01-06 07:56:06.862763477,2026-01-06 07:58:58.862763477,2026-01-06,False,9000001,POINT (37.62357841 55.68441771),"Варшавское ш., д.39"
9100559,2026-01-06 19:14:06.862763477,2026-01-06 19:22:37.862763477,2026-01-06,False,9000001,POINT (37.73105229 55.62153676),"Шипиловская ул., д.44"
9100560,2026-01-06 04:47:06.862763477,2026-01-06 04:45:39.862763477,2026-01-06,False,9000001,POINT (37.66825052 55.64724084),"Каширское ш., д.33, к.17"
9100561,2026-01-06 06:16:06.862763477,2026-01-06 06:17:09.862763477,2026-01-06,False,9000001,POINT (37.73692685 55.62167273),"Шипиловская ул., д.48, к.1"
9100562,2026-01-06 07:58:06.862763477,2026-01-06 08:00:51.862763477,2026-01-06,False,9000001,POINT (37.62232668 55.68954077),
9100563,2026-01-06 02:40:06.862763477,2026-01-06 02:40:37.862763477,2026-01-06,True,9000001,POINT (37.70425965 55.63205806),"Каширское ш., д.80А"
9100564,2026-01-06 08:00:06.862763477,2026-01-06 08:01:56.862763477,2026-01-06,False,9000001,POINT (37.62106257 55.69640401),"Варшавское ш., д.19"
9100565,2026-01-06 10:39:06.862763477,2026-01-06 10:32:22.862763477,2026-01-06,False,9000001,POINT (37.62570327 55.71544578),"Большая Серпуховская ул., д.35"
9100566,2026-01-06 07:40:06.862763477,2026-01-06 07:46:51.862763477,2026-01-06,False,9000001,POINT (37.68139989 55.64225471),"Каширское ш., д.49"
9100567,2026-01-06 04:42:06.862763477,2026-01-06 04:41:24.862763477,2026-01-06,False,9000001,POINT (37.69453387 55.63691902),"Каширское ш., д.57, к.1"
9100568,2026-01-06 04:40:06.862763477,2026-01-06 04:40:17.862763477,2026-01-06,False,9000001,POINT (37.70425965 55.63205806),"Каширское ш., д.80А"
9100569,2026-01-06 12:19:06.862763477,2026-01-06 12:25:26.862763477,2026-01-06,False,9000001,POINT (37.72642801 55.62581275),"Борисовский пр., д.20"
9100570,2026-01-06 10:32:06.862763477,2026-01-06 10:27:54.862763477,2026-01-06,False,9000001,POINT (37.6218884 55.7023698),"Варшавское ш., д.3"
9100571,2026-01-06 12:28:06.862763477,2026-01-06 12:33:21.862763477,2026-01-06,False,9000001,POINT (37.69453387 55.63691902),"Каширское ш., д.57, к.1"
9100572,2026-01-06 05:17:06.862763477,2026-01-06 05:16:26.862763477,2026-01-06,False,9000001,POINT (37.62428644 55.72911193),"Большая Серпуховская ул., д.6"
9100573,2026-01-06 05:55:06.862763477,2026-01-06 05:56:14.862763477,2026-01-06,False,9000001,POINT (37.66179779 55.64930766),"Каширское ш., д.40, к.2"
9100574,2026-01-06 07:47:06.862763477,2026-01-06 07:52:28.862763477,2026-01-06,False,9000001,POINT (37.64893413 55.65530675),"Каширское ш., д.25Б"
9100575,2026-01-06 12:09:06.862763477,2026-01-06 12:16:24.862763477,2026-01-06,False,9000001,POINT (37.74388032 55.61787439),"ул. Мусы Джалиля, д.38, к.1"
9100576,2026-01-06 11:09:06.862763477,2026-01-06 11:08:11.862763477,2026-01-06,False,9000001,POINT (37.62171054 55.68969014),"Варшавское ш., д.37"
9100577,2026-01-06 10:54:06.862763477,2026-01-06 10:53:47.862763477,2026-01-06,False,9000001,POINT (37.62219435 55.72263741),"Люсиновская ул., д.39"
9100578,2026-01-06 10:57:06.862763477,2026-01-06 10:55:53.862763477,2026-01-06,False,9000001,POINT (37.62217293 55.71725319),"Люсиновская ул., д.64"
9100579,2026-01-06 11:00:06.862763477,2026-01-06 10:57:28.862763477,2026-01-06,False,9000001,POINT (37.62210127 55.71315627),"Люсиновская ул., д.72"
9100580,2026-01-06 11:11:06.862763477,2026-01-06 11:09:24.862763477,2026-01-06,False,9000001,POINT (37.62293301 55.68423237),"Варшавское ш., д.26"
9100581,2026-01-06 11:43:06.862763477,2026-01-06 11:39:56.862763477,2026-01-06,False,9000001,POINT (37.7270813 55.62515248),"Борисовский пр., д.24, к.1"
9100582,2026-01-06 11:12:06.862763477,2026-01-06 11:10:50.862763477,2026-01-06,False,9000001,POINT (37.62379262 55.68127848),"Варшавское ш., д.32"
9100583,2026-01-06 11:51:06.862763477,2026-01-06 11:45:48.862763477,2026-01-06,False,9000001,POINT (37.74298017 55.62113006),"ул. Мусы Джалиля, д.26, к.1"
9100584,2026-01-06 10:49:06.862763477,2026-01-06 10:50:44.862763477,2026-01-06,False,9000001,POINT (37.62428644 55.72911193),"Большая Серпуховская ул., д.6"
9100585,2026-01-06 10:51:06.862763477,2026-01-06 10:51:16.862763477,2026-01-06,False,9000001,POINT (37.62329099 55.72852104),"Люсиновская ул., д.9"
9100586,2026-01-06 10:53:06.862763477,2026-01-06 10:53:18.862763477,2026-01-06,False,9000001,POINT (37.62262505 55.72531559),"Люсиновская ул., д.27"
9100587,2026-01-06 11:57:06.862763477,2026-01-06 11:51:41.862763477,2026-01-06,False,9000001,POINT (37.74851317 55.61389253),"Ореховый бульв., д.24, к.2"
9100588,2026-01-06 11:47:06.862763477,2026-01-06 11:42:42.862763477,2026-01-06,False,9000001,POINT (37.73105229 55.62153676),"Шипиловская ул., д.44"
9100589,2026-01-06 11:56:06.862763477,2026-01-06 11:50:27.862763477,2026-01-06,False,9000001,POINT (37.74850979 55.61409705),"Ореховый бульв., д.53А"
9100590,2026-01-06 11:04:06.862763477,2026-01-06 11:00:42.862763477,2026-01-06,False,9000001,POINT (37.62090917 55.70700843),"Большая Тульская ул., д.10"
9100591,2026-01-06 11:29:06.862763477,2026-01-06 11:26:27.862763477,2026-01-06,False,9000001,POINT (37.67508731 55.64410956),"Каширское ш., д.64, к.1"
9100592,2026-01-06 11:35:06.862763477,2026-01-06 11:31:57.862763477,2026-01-06,False,9000001,POINT (37.70368217 55.631689),"Каширское ш., д.80А"
9100593,2026-01-06 10:56:06.862763477,2026-01-06 10:54:32.862763477,2026-01-06,False,9000001,POINT (37.62217293 55.72010465),"ул. Павла Андреева, д.23"
